time	position_x	position_y
2023-12-27T17:32:51.923Z	848.4919457819933	35.85557473940232
2023-12-27T17:32:52.029Z	933.5840466712012	88.14970235890114
2023-12-27T17:32:52.137Z	953.6280823221681	219.9564995976958
2023-12-27T17:32:52.244Z	630.9978991494988	590.7480670983457
2023-12-27T17:32:52.353Z	477.2233122777712	820.6993619543674
2023-12-27T17:32:52.457Z	498.2827823929265	816.0836828864141
2023-12-27T17:32:52.568Z	435.3538849371565	925.3941053318532
2023-12-27T17:32:52.676Z	459.98609694637105	852.0268372243481
2023-12-27T17:32:52.783Z	629.8121939776692	703.5222464688329
2023-12-27T17:32:52.889Z	676.639770859408	740.7396230822346
2023-12-27T17:32:52.999Z	721.4383764409124	790.7646232541774
2023-12-27T17:32:53.108Z	654.8233288301335	779.2566315769548
2023-12-27T17:32:53.213Z	624.4583021622499	776.4879121019302
2023-12-27T17:32:53.319Z	962.0752096442153	769.5328488041068
2023-12-27T17:32:53.432Z	942.4145457161213	764.8537918840578
2023-12-27T17:32:53.541Z	913.3645347145368	624.8212927339124
2023-12-27T17:32:53.647Z	1028.9357497305793	520.8452195831536
2023-12-27T17:32:53.756Z	1042.8307731797709	490.15633726321107
2023-12-27T17:32:53.861Z	829.8912306732332	484.6337663240964
2023-12-27T17:32:53.970Z	720.767380784268	365.89286511790453
2023-12-27T17:32:54.077Z	431.1945129182999	329.26123771760604
2023-12-27T17:32:54.183Z	438.6932607573136	227.88666629194216
2023-12-27T17:32:54.291Z	277.4344703130535	241.66268624708437
2023-12-27T17:32:54.399Z	318.8527139941407	277.26816099286765
2023-12-27T17:32:54.507Z	345.19422553161803	311.04405516044307
2023-12-27T17:32:54.617Z	556.2222749998658	238.65470526464443
2023-12-27T17:32:54.725Z	421.4664521371977	217.29044446684534
2023-12-27T17:32:54.834Z	400.5405575300264	208.70278145262301
2023-12-27T17:32:54.942Z	342.01215390989563	291.51537110030984
2023-12-27T17:32:55.049Z	282.266192094356	316.8838614037632
2023-12-27T17:32:55.156Z	111.14338035045508	376.0030696691469
2023-12-27T17:32:55.260Z	480.9272097025927	458.74880919606835
2023-12-27T17:32:55.370Z	791.6289238981944	458.5821445514514
2023-12-27T17:32:55.476Z	426.42560984998687	324.05488680427635
2023-12-27T17:32:55.580Z	204.78694254412187	212.5321906800648
2023-12-27T17:32:55.685Z	158.97374561410092	41.635214486491016
2023-12-27T17:32:55.791Z	254.73766326550754	-4.9779508032494135
2023-12-27T17:32:55.900Z	170.56636704469668	235.92244544151933
2023-12-27T17:32:56.010Z	-3.290202635081876	293.22326286022945
2023-12-27T17:32:56.113Z	-44.047445925539606	157.9358095340028
2023-12-27T17:32:56.222Z	111.10605450876491	160.20999405497676
2023-12-27T17:32:56.330Z	171.72448263309093	148.70482217050494
